"","FeatureID","PC1","PC2","PC3","ASV","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"692","ASV_692",-0.0145383287516427,0.00773896044604577,0.00320243638109312,"ASV_692","Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116_clade","SAR116_clade","unidentified_marine"
"693","ASV_693",-0.00304891505908468,0.000404404032868243,0.00462015365635922,"ASV_693","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11_clade",NA,NA,NA
"694","ASV_694",-0.0213204895382249,-0.0106418189473712,0.00961854850956249,"ASV_694","Bacteria","Proteobacteria","Gammaproteobacteria","HOC36","HOC36","HOC36","Candidatus_Thioglobus"
"695","ASV_695",0.00558139610889493,-0.0201778849129245,0.0166763129937946,"ASV_695","Bacteria","Proteobacteria","Gammaproteobacteria","Coxiellales","Coxiellaceae","Coxiella",NA
"696","ASV_696",0.0209925848063783,0.00034625972529565,0.038406884639537,"ASV_696","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","uncultured",NA
"697","ASV_697",0.00317079696228111,0.00341420709500938,0.0083527744716552,"ASV_697","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Sulfitobacter",NA
"698","ASV_698",-0.00108284114757544,0.00472165173714539,-0.00484651015312209,"ASV_698","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11_clade","Clade_I",NA,NA
"699","ASV_699",-0.020636462975727,0.00957260252981323,0.00388454951303705,"ASV_699","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9_marine_group","NS9_marine_group","uncultured_marine"
"700","ASV_700",0.00246231770313989,0.00876486240492554,-0.00323839300518746,"ASV_700","Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Nitrosopumilaceae","marine_metagenome"
"701","ASV_701",-0.00481942358863719,0.00219914625746699,0.000446296475812866,"ASV_701","Bacteria","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","hydrothermal_vent"
"702","ASV_702",0.000738576540094584,0.00070023086226138,-0.000826957344481107,"ASV_702","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Colwellia",NA
"703","ASV_703",-0.0300664629069362,0.0154690634110479,0.00701640854922711,"ASV_703","Bacteria","Proteobacteria","Gammaproteobacteria","SAR86_clade","SAR86_clade","SAR86_clade","uncultured_bacterium"
"704","ASV_704",0.00213021593174765,0.00744558128485238,-0.00291928570173102,"ASV_704","Archaea","Thermoplasmatota","Thermoplasmata","Thermoplasmata","Thermoplasmata","Marine_Group_III","uncultured_marine"
"705","ASV_705",0.000903083945956062,0.000630149947587574,-0.00177661748613724,"ASV_705","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11_clade","Clade_I",NA,NA
"706","ASV_706",7.85033960433313e-05,0.00446993250633953,-0.00375238765052545,"ASV_706","Bacteria","Planctomycetota","OM190","OM190","OM190","OM190","uncultured_marine"
"707","ASV_707",-0.0280192754472835,0.00154065654957852,0.0100695824762313,"ASV_707","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured_marine"
"708","ASV_708",0.0115143038855938,-0.0212464997163653,0.026777342487464,"ASV_708","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Rubritalea",NA
"709","ASV_709",-0.0182319327539077,0.0147940898285725,0.00942922233151222,"ASV_709","Bacteria","Planctomycetota","OM190","OM190","OM190","OM190","marine_metagenome"
"710","ASV_710",0.00169844607802635,-0.00439475290411877,0.00359500204240105,"ASV_710","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Spongiibacteraceae","BD1-7_clade","uncultured_bacterium"
"711","ASV_711",0.000854354459865763,-0.000469672633852205,-0.00282431672966914,"ASV_711","Bacteria","Proteobacteria","Gammaproteobacteria","SAR86_clade","SAR86_clade","SAR86_clade",NA
"712","ASV_712",-0.00459838210341498,-0.0088132097186956,0.00187338391163614,"ASV_712","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Cryomorphaceae","NS10_marine_group","uncultured_Flavobacteriia"
"713","ASV_713",-0.0274005710964352,0.0114976969183828,0.00216631486350497,"ASV_713","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","FS140-16B-02_marine_group","uncultured_Phycisphaeraceae"
"714","ASV_714",-0.0293577203994174,0.00155616072903666,0.00820852238261704,"ASV_714","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27_clade",NA
"715","ASV_715",0.00177812375859672,-0.0010197885097783,-0.0026943871112688,"ASV_715","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Cryomorphaceae","uncultured","uncultured_Owenweeksia"
"716","ASV_716",0.00041539027969396,-0.00246261108363308,-0.00158305877446158,"ASV_716","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA,NA
"717","ASV_717",0.00497896235851916,-0.00857505226292847,0.00954066154281573,"ASV_717","Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Woeseiaceae","Woeseia","uncultured_marine"
"718","ASV_718",-0.00153830438126478,-0.0255474614053773,0.00785370771634978,"ASV_718","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Salinirepens","uncultured_bacterium"
"719","ASV_719",0.000433436985558131,0.00223291095056604,-0.0026177093134015,"ASV_719","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9_marine_group","NS9_marine_group","hydrothermal_vent"
"720","ASV_720",0.00135358420941762,-0.0286354316992839,0.0241887097581069,"ASV_720","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Psychromonadaceae","Psychromonas",NA
"721","ASV_721",-0.0150646717284365,0.00799976683302681,0.00310309574344574,"ASV_721","Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Woeseiaceae","Woeseia",NA
"722","ASV_722",-0.00720554773292194,-0.016071816289378,0.00689712712630464,"ASV_722","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA,NA
"723","ASV_723",0.00155046869759572,-0.0173134121070526,0.00873374915054578,"ASV_723","Bacteria","Bacteroidota","Bacteroidia",NA,NA,NA,NA
"724","ASV_724",-0.00184624302567261,-0.00069158234409378,0.00748223037921534,"ASV_724","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11_clade","Clade_II","Clade_II",NA
"725","ASV_725",0.00535968486910335,-0.00242534020267923,0.00965637202483121,"ASV_725","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4_marine_group","uncultured_Bacteroidetes"
"726","ASV_726",0.00657696822711751,0.004969940028561,0.00842007657632356,"ASV_726","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
"727","ASV_727",0.0335882698053456,0.0332212828267714,0.0548570463447896,"ASV_727","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA
"728","ASV_728",-0.0344895516578527,0.00209927809477175,0.0128155645662842,"ASV_728","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","uncultured","uncultured_marine"
"729","ASV_729",-0.0334931027643119,-0.0146700251719511,0.0266187572774482,"ASV_729","Bacteria",NA,NA,NA,NA,NA,NA
"730","ASV_730",0.0049315238777771,-0.039791808918496,0.0231285253784239,"ASV_730","Bacteria","Bacteroidota","Bacteroidia",NA,NA,NA,NA
"731","ASV_731",-0.0163725450071637,0.0280726021987811,0.0470736629518809,"ASV_731","Bacteria","Bdellovibrionota","Oligoflexia","Oligoflexales","uncultured","uncultured","uncultured_bacterium"
"732","ASV_732",-0.013951460186497,-0.0262765216824734,0.0389435489990488,"ASV_732","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","S25-593","S25-593",NA
"733","ASV_733",0.000846515415947465,-0.000450537075771687,-0.00276692521363369,"ASV_733","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9_marine_group","NS9_marine_group",NA
"734","ASV_734",0.00136742306537058,-0.0335229724349055,0.0300170508871097,"ASV_734","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9_marine_group","NS9_marine_group",NA
"735","ASV_735",0.00129920707367534,-0.00701648898800602,0.00564599465480462,"ASV_735","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospiraceae","uncultured","uncultured_nuHF2"
"736","ASV_736",0.00154329455416656,0.000918092654115753,-0.00048373664150879,"ASV_736","Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116_clade","SAR116_clade",NA
"737","ASV_737",-0.0393475239197269,0.0146091234759328,0.0179803148485439,"ASV_737","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured",NA
"738","ASV_738",-0.013428815315172,0.00484420580935934,3.19594733597094e-05,"ASV_738","Bacteria","Proteobacteria","Gammaproteobacteria","OM182_clade","OM182_clade","OM182_clade",NA
"739","ASV_739",-0.0203574157394613,0.00767609316818882,0.00144718940776827,"ASV_739","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5_marine_group",NA
"740","ASV_740",-0.0319740406789962,0.00269507785210118,0.00720329815391684,"ASV_740","Bacteria","Bdellovibrionota","Oligoflexia","Oligoflexales","uncultured","uncultured","uncultured_bacterium"
"741","ASV_741",0.0256224583520105,0.0210217289837915,0.0398527557745387,"ASV_741","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Crocinitomix","uncultured_bacterium"
"742","ASV_742",0.000732724852188086,-0.000690067346804357,-0.00297229165315223,"ASV_742","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11_clade","Clade_II","Clade_II","unidentified_marine"
"743","ASV_743",-0.0102462675059454,0.00284420715467823,0.00039029973204205,"ASV_743","Bacteria","Proteobacteria","Gammaproteobacteria","SAR86_clade","SAR86_clade","SAR86_clade",NA
"744","ASV_744",0.00658509324817115,-0.000965790550705129,-0.00110423288820924,"ASV_744","Bacteria","Nitrospinota","Nitrospinia","Nitrospinales","Nitrospinaceae","LS-NOB",NA
"745","ASV_745",-0.0319125851232324,0.012654792570549,0.00107418492024555,"ASV_745","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","Cerasicoccus",NA
"746","ASV_746",-0.0260713256597198,0.011290089218845,0.00289481634252732,"ASV_746","Bacteria","Planctomycetota","OM190","OM190","OM190","OM190","uncultured_planctomycete"
"747","ASV_747",0.00161780457477294,0.00111693162548622,2.92679120084019e-05,"ASV_747","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS2b_marine_group",NA
"748","ASV_748",-0.00030464113137934,0.00205483129991408,-0.00275334610823431,"ASV_748","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11_clade","Clade_II","Clade_II",NA
"749","ASV_749",0.000277783777187474,-0.00083645394830589,-0.0024443168174691,"ASV_749","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Porticoccaceae","SAR92_clade",NA
"750","ASV_750",0.00477219833787504,0.00537325915425847,0.00358295597685877,"ASV_750","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Polaribacter",NA
"751","ASV_751",0.000381871399445053,-0.000461949190401089,-0.00264690924069305,"ASV_751","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS7_marine_group","NS7_marine_group",NA
"752","ASV_752",-0.00598568377417467,0.000115399515422357,0.00312305609739472,"ASV_752","Archaea","Thermoplasmatota","Thermoplasmata","Marine_Group_II","Marine_Group_II","Marine_Group_II","uncultured_marine"
"753","ASV_753",-0.00176786397870006,0.00402386266430113,0.000986918085013288,"ASV_753","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavicella",NA
"754","ASV_754",0.00350736150411199,0.00406513791041469,0.00242035257851733,"ASV_754","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9_marine_group","NS9_marine_group",NA
"755","ASV_755",0.000870055284295879,-0.000213747142442436,-0.0021679892288528,"ASV_755","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169_marine_group","AEGEAN-169_marine_group",NA
"756","ASV_756",0.00224776345686868,0.00755924560950533,-0.00290653475578786,"ASV_756","Bacteria","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","uncultured_bacterium"
"757","ASV_757",-0.0382332294292942,0.0174617739377322,0.00508083239650687,"ASV_757","Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116_clade","SAR116_clade","uncultured_Rhodospirillales"
"758","ASV_758",-0.000210101771648564,-0.00278458571760425,-0.00514900945868884,"ASV_758","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Cryomorphaceae","uncultured",NA
"759","ASV_759",0.0149688793269107,0.00173477170657036,0.0263329207046747,"ASV_759","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","Mitochondria",NA
"760","ASV_760",-0.00209489049528504,-0.00567123959249587,-0.00190368416421804,"ASV_760","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9_marine_group","NS9_marine_group",NA
"761","ASV_761",-0.000256362518084506,0.00642503673847591,-0.0045563369846023,"ASV_761","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11_clade",NA,NA,NA
"762","ASV_762",-0.0194086564811777,0.0174186868303205,0.00782119604230654,"ASV_762","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Cryomorphaceae","NS10_marine_group","uncultured_Bacteroidetes/Chlorobi"
"763","ASV_763",0.000773606943337512,0.00022990198595089,-0.00121443139872607,"ASV_763","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Colwellia",NA
"764","ASV_764",-0.0056215452268693,-0.00889236405446317,0.0117021302791708,"ASV_764","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Cryomorphaceae","Vicingus","uncultured_Cryomorphaceae"
"765","ASV_765",-0.0155325102997203,0.00425964087558924,0.0233340031896249,"ASV_765","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Erythrobacter",NA
"766","ASV_766",0.0132558131651319,0.0162409423864027,0.0212047537966158,"ASV_766","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured",NA
"767","ASV_767",-0.0198433929077304,0.0076903532270827,0.000779740609853058,"ASV_767","Archaea","Thermoplasmatota","Thermoplasmata","Marine_Group_II","Marine_Group_II","Marine_Group_II",NA
"768","ASV_768",-0.00884069770593343,-0.000302989659851587,0.00335780909052719,"ASV_768","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella",NA
"769","ASV_769",-0.0356575046233655,0.0280702679391339,0.014044468234792,"ASV_769","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5_marine_group",NA
"770","ASV_770",0.0124322082238742,0.0104111721196838,0.0201969963722033,"ASV_770","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","Mitochondria","uncultured_bacterium"
"771","ASV_771",0.000798062606224997,0.00355232939879663,-0.000280316135820327,"ASV_771","Bacteria","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)",NA
"772","ASV_772",0.00555290237664889,0.00494977980395349,0.00717336592740936,"ASV_772","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas",NA
"773","ASV_773",-0.00109418255727018,0.00210476203834427,0.000875666343983328,"ASV_773","Bacteria","Nitrospinota","Nitrospinia","Nitrospinales","Nitrospinaceae","Nitrospina",NA
"774","ASV_774",0.00319513011710872,-0.0257405943237445,0.0128943814726672,"ASV_774","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","CL500-3","uncultured_Phycisphaeraceae"
"775","ASV_775",0.00102592479438412,-0.00291946256021117,0.000800664128814449,"ASV_775","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA,NA
"776","ASV_776",0.00704262459236208,0.00777878573569702,0.00659595063200269,"ASV_776","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Cryomorphaceae","uncultured",NA
"777","ASV_777",0.000804888917929385,0.00179390260354252,-0.000910449924749827,"ASV_777","Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Candidatus_Nitrosopumilus","uncultured_euryarchaeote"
"778","ASV_778",-0.0293650474566971,0.0240693790347791,0.0167632038544523,"ASV_778","Bacteria","Proteobacteria","Alphaproteobacteria","Kordiimonadales","uncultured","uncultured","uncultured_bacterium"
"779","ASV_779",0.000841741870772241,-0.000404212791658308,-0.00263994889825814,"ASV_779","Bacteria","Proteobacteria","Gammaproteobacteria","SAR86_clade","SAR86_clade","SAR86_clade",NA
"780","ASV_780",-0.00642904647866258,0.00939036099605967,0.00697423776952223,"ASV_780","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","MWH-UniP1_aquatic_group","MWH-UniP1_aquatic_group",NA
"781","ASV_781",0.00174794390458006,-0.00439163979810507,0.00180260016558797,"ASV_781","Bacteria","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","metagenome"
"782","ASV_782",0.000717614156412862,-5.44593083544036e-05,-0.00111093902310623,"ASV_782","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11_clade","Clade_II","Clade_II","uncultured_proteobacterium"
"783","ASV_783",-0.0287229508939956,0.0115987060086983,0.00165321019423409,"ASV_783","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","FS140-16B-02_marine_group","uncultured_organism"
"784","ASV_784",-0.00150429520814923,0.000745982535372426,-0.00105706617472416,"ASV_784","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Methylophilaceae","OM43_clade",NA
"785","ASV_785",0.000843897278681067,-0.000393486793405961,-0.00261329419087343,"ASV_785","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Halieaceae","OM60(NOR5)_clade",NA
"786","ASV_786",0.00128418420922712,0.00243545669989291,-0.000255927149813189,"ASV_786","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Colwellia",NA
"787","ASV_787",0.0011221348442461,-3.72654936464405e-05,-0.00252709228612645,"ASV_787","Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116_clade","Candidatus_Puniceispirillum",NA
"788","ASV_788",-0.0137154516482247,0.0125998204991953,0.00826314622804583,"ASV_788","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","MWH-UniP1_aquatic_group","MWH-UniP1_aquatic_group",NA
"789","ASV_789",0.00648737840831747,-0.000673444887486278,0.0126898157342792,"ASV_789","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured",NA
"790","ASV_790",0.00195902006381816,-0.00194679406548542,-0.00326641815339671,"ASV_790","Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116_clade","SAR116_clade","alpha_proteobacterium"
"791","ASV_791",-0.0503540632076374,0.0149068876696832,0.0152193720600575,"ASV_791","Bacteria",NA,NA,NA,NA,NA,NA
"792","ASV_792",0.0201452205532038,0.0178073758357136,0.0325107187526351,"ASV_792","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","Mitochondria","uncultured_bacterium"
"793","ASV_793",0.00681353080270114,0.0138713397262464,0.0136051865726519,"ASV_793","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Aureispira",NA
"794","ASV_794",-0.000735005603617334,-0.000771642596333314,-0.00289801081842114,"ASV_794","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA,NA
"795","ASV_795",-0.00817232211970416,-0.0148353080606218,0.0112878134181165,"ASV_795","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","MB11C04_marine_group",NA
"796","ASV_796",-0.0415091842122017,0.0076214746464135,0.0167652100468862,"ASV_796","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","S25-593","S25-593",NA
"797","ASV_797",-0.000451566777576399,0.000644530743078229,-0.000825000221053454,"ASV_797","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","MB11C04_marine_group",NA
"798","ASV_798",0.00280835444239814,-0.00198036522816722,-0.00456846177030392,"ASV_798","Bacteria","Proteobacteria","Gammaproteobacteria","SAR86_clade","SAR86_clade","SAR86_clade",NA
"799","ASV_799",-0.0338698625497626,0.0164524966238918,0.00878438780103193,"ASV_799","Bacteria",NA,NA,NA,NA,NA,NA
"800","ASV_800",0.000903599139998783,0.000164001494863526,-0.00110331869649175,"ASV_800","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Psychrobium","uncultured_bacterium"
"801","ASV_801",0.00371950718450068,-0.0133423820563723,0.00905002943192047,"ASV_801","Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade",NA
"802","ASV_802",0.000560605580145263,-0.00475303857570863,0.000639651297604163,"ASV_802","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11_clade",NA,NA,NA
"803","ASV_803",-0.035277834254252,0.0141369991345602,0.00164495508730468,"ASV_803","Bacteria","Bdellovibrionota",NA,NA,NA,NA,NA
"804","ASV_804",-0.0344442697288312,0.0144119534649861,0.00797723584045248,"ASV_804","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","Ilumatobacter","Ilumatobacter_nonamiensis"
"805","ASV_805",0.00122900462259884,0.00259812036724115,-0.00185907171073082,"ASV_805","Bacteria","Proteobacteria","Gammaproteobacteria","Thiomicrospirales","Thioglobaceae","SUP05_cluster",NA
"806","ASV_806",0.0241217810497752,-0.00553588363743326,0.0445928435586216,"ASV_806","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","Mitochondria","uncultured_bacterium"
"807","ASV_807",0.00173990668497086,0.00623518961018155,-0.00293527194324088,"ASV_807","Bacteria","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)",NA
"808","ASV_808",-0.0331418729286705,0.0129144790368357,0.00122972341571538,"ASV_808","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA,NA
"809","ASV_809",0.00100535017695716,-0.00127442966689325,0.000669001733896956,"ASV_809","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11_clade","Clade_II","Clade_II",NA
"810","ASV_810",-0.040377364869107,0.0198427555624182,0.00521361147071636,"ASV_810","Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","uncultured",NA
"811","ASV_811",0.000447209086518617,0.000508129132862286,-0.00282037794317888,"ASV_811","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11_clade","Clade_I","Clade_Ia",NA
"812","ASV_812",-0.039626310792659,0.0156880870598942,0.00162990506308272,"ASV_812","Bacteria","Gemmatimonadota","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","uncultured_marine"
"813","ASV_813",0.00148222062501528,-0.000218659238621311,-0.00135629227651328,"ASV_813","Bacteria","Proteobacteria","Gammaproteobacteria","Ectothiorhodospirales","Ectothiorhodospiraceae","uncultured","uncultured_marine"
"814","ASV_814",0.000498417967651625,0.000657692270410689,-0.00112524120810799,"ASV_814","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Alcanivoracaceae1","Alcanivorax",NA
"815","ASV_815",0.00673937960183662,-0.0204550254289871,0.0196072138587383,"ASV_815","Bacteria","Planctomycetota","OM190","OM190","OM190","OM190","marine_metagenome"
"816","ASV_816",0.00266453788570207,-0.00853353297110273,0.00675325523749643,"ASV_816","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169_marine_group","AEGEAN-169_marine_group","uncultured_Alphaproteobacteria"
"817","ASV_817",-0.0154377220441697,0.00679786915872211,0.00136724787196132,"ASV_817","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","CL500-3","uncultured_Phycisphaeraceae"
"818","ASV_818",0.00150354287281319,-0.000859444055629424,0.001059260025469,"ASV_818","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Colwellia",NA
"819","ASV_819",0.000761249327369011,-0.000598829032868176,-0.00272887407273033,"ASV_819","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11_clade","Clade_I","Clade_Ia",NA
"820","ASV_820",-0.0158357476861608,0.00570812261601883,0.00152382568955442,"ASV_820","Bacteria","Proteobacteria","Gammaproteobacteria","Coxiellales","Coxiellaceae","Coxiella",NA
"821","ASV_821",0.00092169986452218,-0.00601330973225877,0.0045129178933037,"ASV_821","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Ulvibacter",NA
"822","ASV_822",0.00157692311373709,-4.97798133746838e-05,-0.000244951475295991,"ASV_822","Bacteria","Proteobacteria","Gammaproteobacteria","HgCo23","HgCo23","HgCo23","uncultured_bacterium"
"823","ASV_823",-0.00668540497194869,0.00276307387162011,0.00225207050779386,"ASV_823","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Thalassotalea","Thalassotalea_sp."
"824","ASV_824",-0.000229333152236745,-0.00167376720985223,-0.00317155939135314,"ASV_824","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS7_marine_group","NS7_marine_group",NA
"825","ASV_825",-0.0203930721403419,0.00753216816240104,0.00485586814429363,"ASV_825","Bacteria","Proteobacteria","Alphaproteobacteria","AT-s3-44","AT-s3-44","AT-s3-44","uncultured_marine"
"826","ASV_826",0.00201931321258323,0.00307127818282645,-0.00159438760646543,"ASV_826","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","Sva0996_marine_group",NA
"827","ASV_827",0.00444215939607898,-0.00611474925949443,0.0153554889563013,"ASV_827","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Photobacterium",NA
"828","ASV_828",-0.0400990932847876,0.0181431859751011,0.00572968176729886,"ASV_828","Bacteria","Desulfobacterota","Desulfuromonadia","PB19","PB19","PB19","uncultured_delta"
"829","ASV_829",-0.0411582836850617,0.015954044950754,0.0189967258550863,"ASV_829","Bacteria","Desulfobacterota","Desulfuromonadia","Bradymonadales","Bradymonadales","Bradymonadales",NA
"830","ASV_830",0.0113409565867917,0.00667418693066924,0.0208879202756799,"ASV_830","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","Mitochondria","uncultured_bacterium"
"831","ASV_831",0.000486410721361654,-0.00576658650664537,-0.00396035711856823,"ASV_831","Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116_clade","SAR116_clade",NA
